Vote,Avg_environmental_importance,Avg_government_satisfaction,Avg_education_importance,Avg_monthly_expense_on_pets_or_plants,Avg_Residancy_Altitude,Yearly_ExpensesK,Weighted_education_rank,Number_of_valued_Kneset_members,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social
3,-0.46808595112552204,-0.4811513508736372,-0.4709531329810942,-0.32336853131013543,-0.35232709304011917,0.5483156475942104,0.08040184798900292,0.0009799332986860088,0,1,0,0,0,0,0,0
0,-0.462658755904987,-0.3913414387151815,-0.45936653721138915,-0.369063795476694,-0.35189393950022085,0.41904474829758975,0.06316667541950666,0.0005587612638203621,0,0,1,0,0,0,0,0
3,-0.33898872211725356,-0.4428583673102882,-0.38492405383463035,-0.37578761918406794,-0.35303193573296615,0.7586698069723427,0.03843232588556507,0.0008746402899695971,0,0,0,0,0,0,0,1
7,-0.41003285824212204,-0.35012374345001934,-0.2805222992689513,-0.3804201912568743,-0.35479285084599177,0.7507570765477214,0.028977591413141567,0.0008746402899695971,0,0,1,0,0,0,0,0
2,-0.377327207299133,-0.3588011798684243,-0.32906946039168017,-0.34059024371646035,-0.3535309262276909,0.37414667116912115,0.01424197983656405,0.0010852263074024205,0,0,0,0,0,0,0,1
7,-0.4053417038044045,-0.3336149480892428,-0.27801251443639885,-0.37098215062806544,-0.35325983288428825,0.2932412252544549,0.028005062965617018,0.0008746402899695971,0,1,0,0,0,0,0,0
6,-0.32953922789152496,-0.3749397112453258,-0.33322500991925547,-0.34577855291820975,-0.3542408333016783,0.5860122509654395,0.010680563581379853,0.00045346825510395044,0,0,0,0,0,0,0,1
2,-0.38706263572714245,-0.3900732587720867,-0.32802367359851553,-0.3925057644975847,-0.3552081300995119,0.8746935508389794,0.023064746324567325,0.0007693472812531854,0,0,0,0,0,0,0,1
2,-0.3702874483354621,-0.3694658397788394,-0.3060551581045344,-0.3894894288107797,-0.35341623289009744,0.33991744405137775,0.015912715334495293,0.0010852263074024205,1,0,0,0,0,0,0,0
2,-0.35347902953229304,-0.36017600567095986,-0.3211932249036356,-0.35537827840321945,-0.35385296128727145,0.47025522834907085,0.008154655719148928,0.0008746402899695971,0,0,0,0,1,0,0,0
12,-0.30153893580386504,-0.34551235197792823,-0.2917483140382407,-0.36091905942007874,-0.35311773230758153,0.42864671330724247,0.011181191893484287,0.00034817524638753873,0,0,0,1,0,0,0,0
2,-0.35271529782553734,-0.37326824329898195,-0.3307221089803841,-0.3772636028655154,-0.3551980013372309,0.8716707100026072,0.011370276256533415,0.0010852263074024205,0,1,0,0,0,0,0,0
2,-0.3774029986173558,-0.36154638378053516,-0.3266199314310635,-0.3940414844029262,-0.3533661848882385,0.3249810540363624,0.014681405299490562,0.0007693472812531854,0,0,1,0,0,0,0,0
3,-0.4682536353303433,-0.49054491867125893,-0.46962528153411565,-0.3877590220505296,-0.3527596507704716,0.6774087327239855,0.08207548898209573,0.0010852263074024205,0,0,0,0,0,0,0,1
2,-0.3731822573731937,-0.3604840052344674,-0.3336342753443448,-0.39037424043366253,-0.35319488964378076,0.2738594810683041,0.013335742121245518,0.0007693472812531854,0,0,0,0,0,0,0,1
0,-0.39518180489150156,-0.3844535121703633,-0.395182852319156,-0.3781109205437598,-0.3514238457684742,0.27874937065655314,0.03262929571777128,0.0007693472812531854,0,0,0,0,0,0,0,1
2,-0.38462463412023123,-0.36193851298817475,-0.3264841606904314,-0.38686739864405584,-0.3545509521703401,0.6785645248084807,0.016953070581413703,0.0007693472812531854,0,0,0,0,0,0,0,1
6,-0.33004805863167785,-0.3812408812883904,-0.3400925601458501,-0.3403069507102333,-0.35484260094307774,0.765604559479314,0.013208116568291952,0.0008746402899695971,1,0,0,0,0,0,0,0
4,-0.44420987775616805,-0.3871567055852611,-0.3037342220056322,-0.42807012382831694,-0.35299410182679897,0.5695644405322381,0.039804601051256744,0.0009799332986860088,0,0,1,0,0,0,0,0
4,-0.3320766610270395,-0.4094088549134893,-0.2912028614855332,-0.3010510875939492,-0.35198003397960914,0.2669247285613327,0.02534201288260638,0.0008746402899695971,0,0,1,0,0,0,0,0
9,-0.3339572284010297,-0.34949085981020817,-0.33627393092517827,-0.34577133858969106,-0.35470526684273856,0.7246183940214446,0.002743720413269845,0.00045346825510395044,0,0,0,0,0,0,0,1
7,-0.40205451947526527,-0.3475960104623962,-0.2902616164410099,-0.3589264637573218,-0.354879243230153,0.7765401307403074,0.02486258314630522,0.0010852263074024205,0,0,0,0,1,0,0,0
2,-0.3721782476094513,-0.3316771317507755,-0.3187262182432553,-0.3427261880342237,-0.3536199997548089,0.4007298891125115,0.009499477212035097,0.0008746402899695971,0,0,0,0,1,0,0,0
11,-0.2758367542466122,-0.3032194544632397,-0.33719895662260346,-0.2988610796713268,-0.35404630148492894,0.5279559254904097,0.02227766446481303,0.00024288223767112707,0,0,1,0,0,0,0,0
8,-0.37701685209383035,-0.43848811801596843,-0.34982532815758494,-0.3559142054479706,-0.35283293534462223,0.6992798752459722,0.03560978604716551,0.0008746402899695971,0,0,1,0,0,0,0,0
0,-0.44697407356461566,-0.4354835474662779,-0.47988391392135654,-0.36758027597930726,-0.35242242256746953,0.5767659142894777,0.07040419552213215,0.0008746402899695971,0,1,0,0,0,0,0,0
3,-0.367834635371871,-0.431263879809755,-0.4028983283931305,-0.3070858684282427,-0.3520262092194195,0.6136926445216384,0.04010947129913014,0.0009799332986860088,0,0,1,0,0,0,0,0
12,-0.31981300959719766,-0.363158130603846,-0.30177464340466775,-0.3861088565549038,-0.3545190763596323,0.8468656337276711,0.01163660355441525,0.0005587612638203621,0,0,0,0,0,0,1,0
4,-0.43565707322484,-0.38340328014235703,-0.36530179303501487,-0.4341746019753161,-0.35255677762007903,0.43904884206769956,0.03781698338008516,0.0006640542725367738,0,0,1,0,0,0,0,0
0,-0.45636850119714356,-0.45642527400126925,-0.48276244910621785,-0.36617135174698195,-0.35147866024670066,0.2951082740063318,0.07620214317576297,0.0009799332986860088,0,0,0,0,0,0,0,1
5,-0.3047811531395775,-0.3372191396214877,-0.4295897609598716,-0.20693243445184956,-0.3523101124680599,0.36543377699369556,0.03448785700976181,0.0008746402899695971,0,0,1,0,0,0,0,0
6,-0.3306179179346356,-0.3752198532583655,-0.3425700407981222,-0.3865527136044281,-0.3534680683205942,0.3553872765669293,0.011532139014115395,0.0005587612638203621,0,0,0,0,1,0,0,0
5,-0.46501677249560563,-0.286226832311111,-0.4031941182935238,-0.21969544324459997,-0.3529136675380971,0.5455595280081064,0.05261517056794802,0.001295812324835244,1,0,0,0,0,0,0,0
2,-0.3343879796463612,-0.37378268689298355,-0.3351239737006144,-0.39320292739087537,-0.3544142138795469,0.6377561735174568,0.010256731220111205,0.0010852263074024205,0,0,0,0,1,0,0,0
9,-0.33434822170136286,-0.3599821923185599,-0.3428983495276624,-0.3498745296211423,-0.3535282450847341,0.37334650741831676,0.006934175411284683,0.0005587612638203621,0,0,0,0,1,0,0,0
0,-0.4544149601528056,-0.4561468824530422,-0.47179494978244,-0.35828085831325934,-0.3517053657789308,0.36276656449101424,0.07330437892217463,0.0008746402899695971,0,0,0,0,0,0,0,1
2,-0.3363202454690831,-0.37248997769544906,-0.31649242639547814,-0.34930074932195493,-0.353331627934574,0.31466783235932805,0.010334179639726918,0.0009799332986860088,0,1,0,0,0,0,0,0
9,-0.33850664591481766,-0.34963987953827846,-0.342947506400745,-0.38264579448902425,-0.35437191140178514,0.625131367671432,0.004563487045423042,0.0007693472812531854,1,0,0,0,0,0,0,0
0,-0.4869769791918956,-0.48787471901663826,-0.4781954681297291,-0.37920830891949253,-0.3518638511181508,0.41006513287189605,0.0868207694735373,0.0008746402899695971,0,0,0,0,1,0,0,0
0,-0.43082959405287324,-0.34435774347729897,-0.4553923341672349,-0.3574227490887898,-0.3521257094135915,0.4882144592004583,0.05268746266716876,0.0007693472812531854,0,0,0,0,0,0,0,1
2,-0.3646814097823713,-0.374531349901945,-0.298000881622359,-0.3772523240867576,-0.3537412469974077,0.4369150720655545,0.017165229605151714,0.0008746402899695971,0,0,0,0,1,0,0,0
2,-0.3456850233277986,-0.3808028791797927,-0.29244569961600564,-0.3990772047814708,-0.3548741788490125,0.7750287103221213,0.01741489287274977,0.0006640542725367738,0,0,0,0,0,0,0,1
6,-0.32542609218854907,-0.36423112098599547,-0.3375407919525349,-0.3682672823647858,-0.35350709384585327,0.3670341044953043,0.007933934592668515,0.00034817524638753873,0,0,0,0,0,0,0,0
7,-0.4055300836969341,-0.3434554229487014,-0.2821853121373796,-0.39432743814483495,-0.3537817620465316,0.4490064354110431,0.027206420248659796,0.0006640542725367738,0,0,0,0,0,0,0,1
2,-0.36582032589339153,-0.3702035789165401,-0.3264763032648887,-0.36611149936704424,-0.35442881121342246,0.6421126206051696,0.013204624671894713,0.001295812324835244,1,0,0,0,0,0,0,0
9,-0.3989401560397674,-0.37817718015449264,-0.3645881496370926,-0.31049512027295484,-0.35410200967747435,0.5445815500904565,0.02665268872785421,0.0007693472812531854,1,0,0,0,0,0,0,0
0,-0.3964999124280438,-0.42399307247852247,-0.45787791433261965,-0.31953661299713176,-0.3531701635476242,0.7999226936804801,0.04769211852756432,0.0009799332986860088,1,0,0,0,0,0,0,0
0,-0.4475566725597803,-0.34897510245197294,-0.409975260272606,-0.3825572016410657,-0.35264078676605654,0.6419348064383241,0.04587442080426955,0.001295812324835244,1,0,0,0,0,0,0,0
3,-0.35950839628060643,-0.42749950944296566,-0.4255095325461719,-0.31790363121295684,-0.3517274107321306,0.3693456886642948,0.04377645727039104,0.001295812324835244,0,1,0,0,0,0,0,0
3,-0.35282901935821875,-0.40328782576720285,-0.3594409374155832,-0.3719752088825593,-0.35253324314301443,0.6098393493227258,0.023237354792617942,0.0007693472812531854,0,0,0,0,1,0,0,0
3,-0.35727695239505464,-0.36505054443612833,-0.4758583508248151,-0.3301175144109665,-0.3514923638662573,0.2991979998437765,0.05005803143438227,0.0010852263074024205,0,1,0,0,0,0,0,0
6,-0.3252462959648758,-0.37810845265053505,-0.34927030912173224,-0.2994816827749147,-0.3547645498925596,0.7423109036225639,0.013676405968289824,0.0006640542725367738,0,0,0,0,1,0,0,0
0,-0.40073473393891496,-0.48375911309144526,-0.48196201282030815,-0.3446885849631433,-0.35268636619632093,0.6555375902019989,0.08546638156085981,0.0008746402899695971,0,0,0,0,0,0,0,1
12,-0.3550055162529048,-0.3336429071630786,-0.29799008970569973,-0.3820766196670192,-0.3542330877775811,0.7615148336418693,0.011060772269955312,0.0007693472812531854,0,0,0,1,0,0,0,0
0,-0.4888104291804457,-0.4378927463052284,-0.4626483511542363,-0.3956127997098152,-0.35295179934903725,0.7347538015316336,0.07554313421777693,0.0008746402899695971,0,0,1,0,0,0,0,0
0,-0.4361167883375834,-0.4247023854959931,-0.44821767794476497,-0.38469176326743654,-0.3526506176235646,0.6448687401912736,0.05915455477817912,0.0006640542725367738,0,0,1,0,0,0,0,0
0,-0.33640895422092526,-0.3400523408527281,-0.39529278952745006,-0.38005410570645076,-0.35286873016633363,0.7726282190697081,0.021273988243856283,0.0009799332986860088,0,0,0,0,0,0,0,1
0,-0.3917007717183908,-0.3512711512484228,-0.4786691883920373,-0.396546878252908,-0.3527971867718658,0.688611025235247,0.05337155941429608,0.0009799332986860088,0,0,1,0,0,0,0,0
2,-0.38000808997679214,-0.37389445644164016,-0.32400784931082083,-0.3610675480247567,-0.35508718076168605,0.8385972749693591,0.01772338014080736,0.0008746402899695971,0,1,0,0,0,0,0,0
2,-0.3517456465715506,-0.37640553411387034,-0.31830691090189844,-0.3771787361753819,-0.3538601110018227,0.4723889983512159,0.012592025560405928,0.0009799332986860088,0,0,0,0,0,0,0,1
9,-0.3490613827945165,-0.3771528548441639,-0.35801167674879447,-0.38115448513116396,-0.354472901119822,0.6552708689517307,0.022713472315687176,0.00034817524638753873,0,0,1,0,0,0,0,0
9,-0.3292679559770615,-0.352792879980643,-0.3421703592146538,-0.39558850289939845,-0.3544955418825677,0.6620278072918566,0.0052102823197275735,0.00045346825510395044,0,0,0,0,1,0,0,0
6,-0.4044468554685068,-0.399743597304303,-0.3255334644821814,-0.3757328063043543,-0.3532136576444778,0.27946062732393484,0.02965965400988182,0.0005587612638203621,0,0,0,0,0,0,0,1
8,-0.46249405491049805,-0.4453963789648612,-0.42558846343715323,-0.3892986551350246,-0.35333192583934697,0.8481992399790117,0.06375302176213407,0.0011905193161188322,0,1,0,0,0,0,0,0
2,-0.36419367737298264,-0.3695744304825121,-0.3342170480810983,-0.39349199370923793,-0.35332626564866054,0.3130675048577193,0.012781402115790293,0.0010852263074024205,0,0,0,0,1,0,0,0
6,-0.3977625420236688,-0.4070134480374938,-0.3174369720375533,-0.3342136545374779,-0.3551259083821722,0.8501551958143113,0.029940560044227717,0.0007693472812531854,0,1,0,0,0,0,0,0
4,-0.33115384159433114,-0.3926602506845693,-0.36170003848618765,-0.2626876623616914,-0.3529413726819833,0.5538278867664184,0.019754232158184754,0.0009799332986860088,0,0,0,0,0,0,0,1
12,-0.28467371992204205,-0.33203400142952505,-0.3086018245443847,-0.303898752882418,-0.35456227255171296,0.859757160823964,0.01707333416459305,0.00034817524638753873,0,0,0,1,0,0,0,0
6,-0.336857464198357,-0.3472839310998721,-0.33453734506754873,-0.384216840782657,-0.354125544154539,0.5516052096808506,0.0018298031340485163,0.00045346825510395044,0,0,0,0,0,0,0,1
12,-0.3605039192907222,-0.3555349612801819,-0.3035790608858566,-0.31361181642513697,-0.353519307941545,0.5484934617610557,0.011740603765829296,0.0006640542725367738,0,0,0,1,0,0,0,0
2,-0.37074187435691713,-0.3566381266358284,-0.3369087428332103,-0.3662738030918705,-0.3549561026615793,0.7994781582633665,0.012204072719735217,0.0006640542725367738,0,0,0,0,0,0,0,1
2,-0.36616029825606033,-0.3667997990366955,-0.3055826082153189,-0.32727997271827003,-0.3542366626348568,0.5847675517975215,0.014520917026498513,0.0008746402899695971,0,0,0,0,0,0,0,1
9,-0.3338088290812042,-0.3553766382188051,-0.34704504777813044,-0.38450873034019883,-0.35332388241047674,0.3123562481903376,0.006753193650875428,0.0006640542725367738,1,0,0,0,0,0,0,0
2,-0.37139664812059936,-0.3820357294205324,-0.32076503532646017,-0.3018664901787053,-0.3547416112250409,0.7354650581990152,0.017602030361792434,0.0009799332986860088,0,1,0,0,0,0,0,0
9,-0.3311156421707492,-0.34953436727843923,-0.3366491464726008,-0.38676438160115434,-0.35315139554692715,0.2608790468885884,0.003020597860587761,0.00045346825510395044,0,0,0,0,1,0,0,0
5,-0.48939413635169765,-0.45398177670080275,-0.20045897858390366,-0.2778634795437223,-0.35258150371623553,0.4464281299917845,0.07700073518637346,0.0007693472812531854,0,0,1,0,0,0,0,0
10,-0.34192236681196264,-0.30588057024917664,-0.34434719908487244,-0.3596797705164757,-0.3544139159747739,0.8154814332794544,0.011349786527555175,0.0006640542725367738,0,0,0,0,0,1,0,0
0,-0.47910029535448123,-0.5041964276739815,-0.4690922013244496,-0.3715332073752996,-0.35265538409993213,0.646291253526037,0.08005572599161273,0.0009799332986860088,0,0,0,0,1,0,0,0
11,-0.27469886735388344,-0.286518022820897,-0.3291098872441776,-0.34697405024072486,-0.35380291328541247,0.4553188383340555,0.025778628312102994,0.0005587612638203621,0,1,0,0,0,0,0,0
2,-0.3663349385523473,-0.3623595684256294,-0.3177836135273063,-0.3653749972231056,-0.35342189308078387,0.3416066786364092,0.012096565131203435,0.0012944606789853932,0,0,1,0,0,0,0,0
2,-0.352275731836345,-0.3586834326921707,-0.35834946265921896,-0.37281146381847957,-0.35332298869615786,0.3120895269400695,0.011875079240609359,0.0011905193161188322,0,1,0,0,0,0,0,0
11,-0.2858009468615455,-0.30587129430244464,-0.334101238531477,-0.3689858337985315,-0.3535133498460856,0.36890115324718126,0.01884816501235603,0.00045346825510395044,0,0,1,0,0,0,0,0
2,-0.3559381686854923,-0.3550316730735032,-0.3167993073493154,-0.3857463823254048,-0.3548539213244506,0.768983028649377,0.00813824742140591,0.0008746402899695971,0,1,0,0,0,0,0,0
0,-0.4618193974369917,-0.42587666244039385,-0.4170797234265302,-0.38742829917418664,-0.35183703968858354,0.40206349536385216,0.0586961159491809,0.0008746402899695971,0,1,0,0,0,0,0,0
0,-0.40457005943784946,-0.34235030957890816,-0.364290395057568,-0.29895046425543714,-0.3519785444557443,0.6644021535830028,0.02509579313582572,0.0005587612638203621,0,0,1,0,0,0,0,0
0,-0.47834721488625337,-0.48142703302858064,-0.47282110944817773,-0.3124987231423165,-0.35340133765144893,0.8689145904165032,0.08280351125578886,0.0008746402899695971,0,0,0,0,1,0,0,0
2,-0.3545804934970861,-0.36352651729860724,-0.3129023483926539,-0.37352863718014795,-0.35422117158666233,0.5801443834595406,0.01020945756467846,0.0014011053335516556,1,0,0,0,0,0,0,0
2,-0.3808221129698049,-0.3675172855742985,-0.3512122870012327,-0.312618877722324,-0.3541979350143707,0.5732096309525692,0.018256968827882115,0.0009799332986860088,0,0,0,0,1,0,0,0
11,-0.27781807469554565,-0.29214947706484706,-0.3338938758706203,-0.35656040436263103,-0.3534341071764756,0.3452518690567403,0.023798696154902734,0.00045346825510395044,0,0,0,0,1,0,0,0
1,-0.3022113573738482,-0.4062670464376548,-0.32628336441777916,-0.3771875203587186,-0.3534186161282812,0.5184428675641798,0.023671122160670476,0.00045346825510395044,0,0,0,0,0,1,0,0
9,-0.33080487886002724,-0.3593264480516909,-0.331836035951339,-0.3779771324878416,-0.35478212627416483,0.7475564215445039,0.005382377801735861,0.00029509324603147857,0,0,1,0,0,0,0,0
2,-0.3436153162812307,-0.37233441717954247,-0.33999850918937335,-0.39731454405893457,-0.3533164347911525,0.31013357110476986,0.010575671441861506,0.0009799332986860088,0,0,0,0,1,0,0,0
3,-0.4186894693900534,-0.4926336158687028,-0.4565519559330439,-0.31484072983169414,-0.35208608807878644,0.4763898171052378,0.07202187951705308,0.0010852263074024205,0,0,0,0,1,0,0,0
3,-0.45528385005368965,-0.46057621457287407,-0.4556195475473304,-0.3738766377055688,-0.3517709048289842,0.38232612284401046,0.07082663501059755,0.0010852263074024205,0,0,0,0,1,0,0,0
2,-0.40156632165276845,-0.3701149320162346,-0.35264275581174176,-0.384999504760189,-0.35445592054776265,0.6502031651966362,0.024663473360979595,0.0006640542725367738,0,0,1,0,0,0,0,0
3,-0.34444423442644206,-0.3612048183560477,-0.3422556853624335,-0.3229830196133884,-0.35289281420398916,0.717150199013937,0.007720246643837607,0.0009799332986860088,1,0,0,0,0,0,0,0
2,-0.3641135485607344,-0.3661450665220694,-0.31509742058262774,-0.3775292971716923,-0.3537221810919376,0.4312250187265011,0.012581044028250868,0.0005587612638203621,0,0,1,0,0,0,0,0
3,-0.4147229855916535,-0.46386732285931537,-0.4539827230108724,-0.35827096085120463,-0.35211528274653753,0.48510271128066346,0.06436655204871672,0.0009799332986860088,0,0,1,0,0,0,0,0
10,-0.35480906677666996,-0.3418176441423078,-0.33136365696046444,-0.36516263091325235,-0.3534555563201295,0.5294673459085958,0.005296798864893239,0.00024288223767112707,0,0,0,0,0,1,0,0
11,-0.2695819477183327,-0.29533464834245265,-0.33230127090073436,-0.39074562661733914,-0.35389854071753585,0.4838580121127455,0.025359576607682146,0.0005587612638203621,0,1,0,0,0,0,0,0
9,-0.3907971738762787,-0.3827950812521038,-0.36453165119346886,-0.37167825664132387,-0.35512680209649106,0.8504219170645795,0.02538613648937017,0.0005587612638203621,0,0,0,0,1,0,0,0
0,-0.4264464582859392,-0.42652857270726996,-0.44090483948637677,-0.34186250483611313,-0.3529726526831451,0.7409772973712233,0.05596505041682668,0.0008746402899695971,0,0,0,0,0,0,0,1
2,-0.3882828010947891,-0.3683064214466125,-0.3434648267710255,-0.32020213242714596,-0.3545277155980484,0.6716297723015093,0.019636903697913502,0.0008746402899695971,0,0,0,0,0,0,0,1
2,-0.37952207639974356,-0.37542871053736915,-0.33237214665921133,-0.3047530317002367,-0.3549438885658875,0.7958329678430355,0.017897471358503707,0.0007693472812531854,0,0,1,0,0,0,0,0
6,-0.39726096208942924,-0.4122528768313774,-0.3159151983414729,-0.32850431949193004,-0.35470840023235184,0.45398523208271485,0.03120578561324646,0.0008746402899695971,1,0,0,0,0,0,0,0
0,-0.36722235402228204,-0.37058571567463494,-0.397588303919751,-0.30426845212004355,-0.35231041037283284,0.5433368509225386,0.026501434650234218,0.0010852263074024205,0,0,0,0,0,0,0,1
0,-0.4715741176282647,-0.4756569917856288,-0.4813917357773035,-0.3229801580430735,-0.35295597001585877,0.7359985006995515,0.08216894199563143,0.0009799332986860088,0,1,0,0,0,0,0,0
3,-0.43769327780913975,-0.48256523704982407,-0.45170063063533317,-0.3768822100252112,-0.35219512122569346,0.5089298096379498,0.07150934714777171,0.0010852263074024205,1,0,0,0,0,0,0,0
10,-0.2959123943351841,-0.3604205295360332,-0.3213760734591345,-0.3770805390108382,-0.35297444011178297,0.3858824061809189,0.013715522135606704,0.0007693472812531854,0,0,0,0,0,0,0,0
3,-0.33822771749727204,-0.43464318342545244,-0.41205682908614655,-0.3606622737959898,-0.3527426701984123,0.672341028968891,0.04150202408285678,0.0009799332986860088,0,0,0,0,0,0,0,1
5,-0.35688178201045045,-0.26876312723379814,-0.4795925517215691,-0.26046702438270913,-0.352388163518578,0.38872743285044564,0.05585490715356229,0.0007693472812531854,0,0,0,0,1,0,0,0
2,-0.36811215271813846,-0.38680653123827197,-0.32714123474215345,-0.3220180036351095,-0.3546999045568251,0.7230180665198358,0.018015459453355843,0.0011905193161188322,0,1,0,0,0,0,0,0
9,-0.3399530956118388,-0.34739861057403865,-0.3380529476056702,-0.3862605645225224,-0.3531460332610137,0.2592787193869796,0.0029733666088210754,0.0006640542725367738,1,0,0,0,0,0,0,0
9,-0.39526491520182727,-0.3795303836376097,-0.3567734785555407,-0.3423511262091973,-0.3551038634289724,0.8435760716410308,0.024834734836976832,0.00034817524638753873,0,0,0,0,0,0,0,1
2,-0.3582369140427908,-0.3479496404110846,-0.3284978306195055,-0.3944256947968977,-0.3532199136447102,0.2813276760758117,0.006837682946746179,0.0009799332986860088,0,0,0,0,1,0,0,0
2,-0.36935911260445375,-0.38659929619751504,-0.30599904591722954,-0.37349685313476105,-0.3536110626116198,0.3980626766098302,0.019641127085241843,0.0010852263074024205,0,1,0,0,0,0,0,0
8,-0.48304952614855795,-0.45552691154999125,-0.43192060269586063,-0.37460687234776735,-0.3516621695868502,0.34987503739472126,0.0714267168235018,0.0009799332986860088,1,0,0,0,0,0,0,0
2,-0.3626551084531294,-0.35616534511013626,-0.33369899627312205,-0.3746955963916277,-0.35335397079254666,0.32133586361603134,0.009539221999646501,0.0010852263074024205,1,0,0,0,0,0,0,0
2,-0.37331078302887016,-0.36637985077254914,-0.3286125609954638,-0.38307885603258585,-0.35389228471730344,0.48199096336086855,0.013640142136571642,0.0008746402899695971,0,0,0,0,1,0,0,0
0,-0.47703893713091355,-0.43724973355264957,-0.44200444046686216,-0.3549696879016634,-0.3529509056347183,0.7344870802813654,0.06866588657424907,0.0010852263074024205,1,0,0,0,0,0,0,0
0,-0.3410359353936991,-0.3450499988713653,-0.42877522170187066,-0.3321738644002612,-0.3517253253987198,0.36872333908033583,0.032807253005382404,0.0009799332986860088,0,0,1,0,0,0,0,0
2,-0.3639597403854927,-0.37078340833576284,-0.3244846946181037,-0.39509160670516624,-0.354612022648799,0.6967904769101363,0.012953642929260023,0.001295812324835244,0,1,0,0,0,0,0,0
0,-0.4498855702261968,-0.43529900343693856,-0.12787880204276192,-0.3085850610306054,-0.3522561917041523,0.5271557617396053,0.06341319905874222,0.0009799332986860088,0,1,0,0,0,0,0,0
2,-0.37343426076326597,-0.38764958464722155,-0.33684369654627816,-0.3651020297605846,-0.35338733612711937,0.33129345695937484,0.019520679448169004,0.0010852263074024205,0,0,0,0,0,0,0,0
6,-0.33361657792424504,-0.3526707317667039,-0.3237149587449085,-0.38538726145616964,-0.35315735364238654,0.2626571885570426,0.0031929739874326023,0.0007693472812531854,0,1,0,0,0,0,0,0
2,-0.39642021530121907,-0.35033787507127895,-0.32936373582471096,-0.3778782416672817,-0.3533772073648384,0.3282706161230027,0.01965081969683919,0.0008746402899695971,0,1,0,0,0,0,0,0
9,-0.3867440510041174,-0.3747381339972275,-0.3515328749013001,-0.3562033996926718,-0.35444817502366543,0.6478915810276458,0.02110208572527235,0.0007693472812531854,1,0,0,0,0,0,0,0
2,-0.36756082546830615,-0.37690550940759004,-0.338790659650059,-0.38503099315730016,-0.35403021462718853,0.5231549429855834,0.015614949564705707,0.0008746402899695971,0,0,0,0,1,0,0,0
2,-0.3499922981039715,-0.3619951464895396,-0.32429213705625654,-0.39661860514372876,-0.35470616055705745,0.7248851152717127,0.007697555076973285,0.0008746402899695971,0,0,0,0,0,0,0,1
2,-0.3801020452171912,-0.36772452942822964,-0.3092249408742045,-0.3044152050493065,-0.3550347495216433,0.822949628286962,0.017663398433082466,0.0008746402899695971,0,0,0,0,0,0,0,1
6,-0.3255233968101606,-0.36948616378352317,-0.3370653529597101,-0.3501861590510218,-0.35508837238077795,0.8389529033030498,0.009480214502331136,0.0005587612638203621,0,0,0,0,0,0,0,1
9,-0.3406261555788059,-0.36072413883358045,-0.3375175707634749,-0.3747342698276923,-0.3548178748469212,0.758225271555229,0.006471647425783212,0.00045346825510395044,0,0,0,0,1,0,0,0
6,-0.31763720054227107,-0.3688517288311325,-0.3327530383594085,-0.3384869563062634,-0.35338167593643294,0.32960422237434334,0.01009017251776488,0.0005587612638203621,0,0,0,0,0,0,0,1
0,-0.4178860660683022,-0.4061781517371322,-0.42524504957992487,-0.3558666543092106,-0.3529026450614972,0.7200841327668864,0.04738523474548344,0.0008746402899695971,0,0,1,0,0,0,0,0
4,-0.29587962029566006,-0.32062106992472955,-0.3573181005214978,-0.27144474106496597,-0.35371741461557005,0.7854308390825784,0.01624065996693325,0.0006640542725367738,0,0,1,0,0,0,0,0
9,-0.3449018502402304,-0.3539091212165736,-0.3414423119824148,-0.3747956926551215,-0.35426585730260785,0.5934804459729471,0.0058218798286502485,0.0006640542725367738,0,0,0,0,0,0,0,0
9,-0.39159162711322354,-0.37452418138031424,-0.34877241127784664,-0.32767085365400195,-0.35360867937343604,0.3973514199424485,0.02207571409361974,0.0005587612638203621,0,0,0,0,1,0,0,0
2,-0.35120091717801055,-0.37395631895806963,-0.3313002879125111,-0.36392366515512464,-0.3541160112018039,0.5487601830113239,0.011362049745921669,0.0007693472812531854,0,0,0,0,1,0,0,0
6,-0.32657435567321,-0.37549696830547025,-0.3384198945974347,-0.3287536376931109,-0.3548336637998886,0.7629373469766327,0.011405147269384653,0.0005587612638203621,0,0,0,0,0,0,0,1
6,-0.3221486816866058,-0.3735022625635079,-0.3362731870595448,-0.31266038407401625,-0.35510028857169673,0.8425091866399583,0.011033815337940815,0.00034817524638753873,0,0,1,0,0,0,0,0
5,-0.4332142233790727,-0.397032467420838,-0.4176326983587316,-0.2646070283485445,-0.3523568835174162,0.37939218909106104,0.047647280967410666,0.0011905193161188322,1,0,0,0,0,0,0,0
3,-0.460376335573199,-0.47266687355568415,-0.4548238047018057,-0.3701415792282352,-0.3525806100019166,0.6239755755869367,0.07403168276564417,0.0014011053335516556,1,0,0,0,0,0,0,0
2,-0.37789644577831116,-0.3611156635909191,-0.3027719786238286,-0.32896069096050523,-0.35389734909844395,0.48350238377905463,0.016967823047399314,0.0008746402899695971,0,0,0,0,0,0,0,1
10,-0.34636173714829743,-0.3286943147561288,-0.3640611335370779,-0.38191149077589953,-0.35396497348190814,0.6814984585614302,0.011735134604950015,0.0007693472812531854,0,0,0,1,0,0,0,0
